Codigo;Descricao;Descricao_B;CEP;UF;SITUACAO;TIPO_LOCALIDADE;LOC_NU_SEQUENCIAL_SUB
8677;Santa Terezinha;Santa Terezinha;89199000;SC;0;M;0
8678;Santa Terezinha do Progresso;Santa Terezinha do Progresso;89983000;SC;0;M;0
8679;Santa Terezinha do Salto;Santa Terezinha do Salto (Lages);88531000;SC;0;D;8525
8680;Santiago do Sul;Santiago do Sul;89854000;SC;0;M;0
8681;Santo Amaro da Imperatriz;Santo Amaro da Imperatriz;88140000;SC;0;M;0
8682;Santo Antônio de Lisboa;Santo Antônio de Lisboa (Florianópolis);;SC;2;D;8452
8683;São Bento Baixo;São Bento Baixo (Nova Veneza);88867000;SC;0;D;8580
8684;São Bento do Sul;São Bento do Sul;89290000;SC;0;M;0
8685;São Bernardino;São Bernardino;89982000;SC;0;M;0
8686;São Bonifácio;São Bonifácio;88485000;SC;0;M;0
8687;São Carlos;São Carlos;89885000;SC;0;M;0
8688;São Cristóvão;São Cristóvão (Três Barras);89495000;SC;0;D;8737
8689;São Cristóvão do Sul;São Cristóvão do Sul;89533000;SC;0;M;0
8690;São Defende;São Defende (Criciúma);88800000;SC;0;P;8430
8691;São Domingos;São Domingos;89835000;SC;0;M;0
8692;São Francisco do Sul;São Francisco do Sul;89240000;SC;0;M;0
8693;São Gabriel;São Gabriel (Treze de Maio);88712000;SC;0;D;8739
8694;São João Batista;São João Batista;88240000;SC;0;M;0
8695;São João do Itaperiú;São João do Itaperiú;88395000;SC;0;M;0
8696;São João do Oeste;São João do Oeste;89897000;SC;0;M;0
8697;São João do Rio Vermelho;São João do Rio Vermelho (Florianópolis);;SC;2;D;8452
8698;São João do Sul;São João do Sul;88970000;SC;0;M;0
8699;São Joaquim;São Joaquim;88600000;SC;0;M;0
8700;São José;São José;;SC;1;M;0
8701;São José do Cedro;São José do Cedro;89930000;SC;0;M;0
8702;São José do Cerrito;São José do Cerrito;88570000;SC;0;M;0
8703;São José do Laranjal;São José do Laranjal (Iraceminha);89892000;SC;0;D;8498
8704;São Leonardo;São Leonardo (Alfredo Wagner);88455000;SC;0;D;8331
8705;São Lourenço do Oeste;São Lourenço do Oeste;89990000;SC;0;M;0
8706;São Ludgero;São Ludgero;88730000;SC;0;M;0
8707;São Martinho;São Martinho;88765000;SC;0;M;0
8708;São Miguel do Oeste;São Miguel do Oeste;89900000;SC;0;M;0
8709;São Miguel da Boa Vista;São Miguel da Boa Vista;89879000;SC;0;M;0
8710;São Miguel da Serra;São Miguel da Serra (Porto União);89415000;SC;0;D;8623
8711;São Pedro de Alcântara;São Pedro de Alcântara;88125000;SC;0;M;0
8712;São Pedro Tobias;São Pedro Tobias (Dionísio Cerqueira);89960000;SC;0;D;8437
8713;São Roque;São Roque (São Lourenço do Oeste);89996000;SC;0;D;8705
8714;São Sebastião do Arvoredo;São Sebastião do Arvoredo (São Joaquim);88610000;SC;0;D;8699
8715;São Sebastião do Sul;São Sebastião do Sul (Lebon Régis);89517000;SC;0;D;8533
8716;Sapiranga;Sapiranga (Meleiro);88923000;SC;0;D;8558
8717;Saudades;Saudades;89868000;SC;0;M;0
8718;Schroeder;Schroeder;89275000;SC;0;M;0
8719;Seara;Seara;89770000;SC;0;M;0
8720;Sede Oldemburg;Sede Oldemburg (Palmitos);89887700;SC;0;D;8592
8721;Serra Alta;Serra Alta;89871000;SC;0;M;0
8723;Siderópolis;Siderópolis;88860000;SC;0;M;0
8724;Sombrio;Sombrio;88960000;SC;0;M;0
8725;Sorocaba do Sul;Sorocaba do Sul (Biguaçu);88170000;SC;0;D;8376
8726;Sul Brasil;Sul Brasil;89855000;SC;0;M;0
8727;Taió;Taió;89190000;SC;0;M;0
8728;Tangará;Tangará;89642000;SC;0;M;0
8729;Taquara Verde;Taquara Verde (Caçador);89513000;SC;0;D;8391
8730;Taquaras;Taquaras (Rancho Queimado);88474000;SC;0;D;8636
8731;Tigipió;Tigipió (São João Batista);88245000;SC;0;D;8694
8732;Tigrinhos;Tigrinhos;89875000;SC;0;M;0
8733;Tijucas;Tijucas;88200000;SC;0;M;0
8734;Timbé do Sul;Timbé do Sul;88940000;SC;0;M;0
8735;Timbó;Timbó;89120000;SC;0;M;0
8736;Timbó Grande;Timbó Grande;89545000;SC;0;M;0
8737;Três Barras;Três Barras;89490000;SC;0;M;0
8738;Treviso;Treviso;88862000;SC;0;M;0
8739;Treze de Maio;Treze de Maio;88710000;SC;0;M;0
8740;Treze Tílias;Treze Tílias;89650000;SC;0;M;0
8741;Trombudo Central;Trombudo Central;89176000;SC;0;M;0
8742;Tubarão;Tubarão;;SC;1;M;0
8743;Tunápolis;Tunápolis;89898000;SC;0;M;0
8744;Tupitinga;Tupitinga (Campos Novos);89630000;SC;0;D;8403
8745;Turvo;Turvo;88930000;SC;0;M;0
8746;União do Oeste;União do Oeste;89845000;SC;0;M;0
8747;Urubici;Urubici;88650000;SC;0;M;0
8748;Uruguai;Uruguai (Piratuba);89668000;SC;0;D;8614
8749;Urupema;Urupema;88625000;SC;0;M;0
8750;Urussanga;Urussanga;88840000;SC;0;M;0
8751;Vargeão;Vargeão;89690000;SC;0;M;0
8752;Vargem;Vargem;89638000;SC;0;M;0
8753;Vargem Bonita;Vargem Bonita;89675000;SC;0;M;0
8754;Vargem do Cedro;Vargem do Cedro (São Martinho);88766000;SC;0;D;8707
8755;Vidal Ramos;Vidal Ramos;88443000;SC;0;M;0
8756;Videira;Videira;89560000;SC;0;M;0
8757;Vila Conceição;Vila Conceição (São João do Sul);88975000;SC;0;D;8698
8758;Vila de Volta Grande;Vila de Volta Grande (Rio Negrinho);89298000;SC;0;D;8655
8759;Vila Milani;Vila Milani (São Domingos);89836500;SC;0;D;8691
8760;Vila Nova;Vila Nova (Imbituba);88782000;SC;0;D;8486
8761;Vítor Meireles;Vítor Meireles;89148000;SC;0;M;0
8762;Witmarsum;Witmarsum;89157000;SC;0;M;0
8763;Xanxerê;Xanxerê;89820000;SC;0;M;0
8764;Xavantina;Xavantina;89780000;SC;0;M;0
8765;Xaxim;Xaxim;89825000;SC;0;M;0
8766;Zortéa;Zortéa;89633000;SC;0;M;0
8767;Altos Verdes;Altos Verdes (Carira);49555000;SE;0;D;8782
8768;Amparo de São Francisco;Amparo de São Francisco;49920000;SE;0;M;0
8769;Aquidabã;Aquidabã;49790000;SE;0;M;0
8770;Aracaju;Aracaju;;SE;1;M;0
8771;Arauá;Arauá;49220000;SE;0;M;0
8772;Areia Branca;Areia Branca;49580000;SE;0;M;0
8773;Areia Branca;Areia Branca (Aracaju);49099400;SE;0;P;8770
8774;Barra dos Coqueiros;Barra dos Coqueiros;49140000;SE;0;M;0
8775;Barracas;Barracas (Capela);49710000;SE;0;D;8781
8776;Boquim;Boquim;49360000;SE;0;M;0
8777;Brejo Grande;Brejo Grande;49995000;SE;0;M;0
8778;Campo do Brito;Campo do Brito;49520000;SE;0;M;0
8779;Canhoba;Canhoba;49880000;SE;0;M;0
8780;Canindé de São Francisco;Canindé de São Francisco;49820000;SE;0;M;0
8781;Capela;Capela;49700000;SE;0;M;0
8782;Carira;Carira;49550000;SE;0;M;0
8783;Carmópolis;Carmópolis;49740000;SE;0;M;0
8784;Cedro de São João;Cedro de São João;49930000;SE;0;M;0
8785;Cristinápolis;Cristinápolis;49270000;SE;0;M;0
8786;Cumbe;Cumbe;49660000;SE;0;M;0
8787;Divina Pastora;Divina Pastora;49650000;SE;0;M;0
8788;Estância;Estância;49200000;SE;0;M;0
8789;Feira Nova;Feira Nova;49670000;SE;0;M;0
8790;Frei Paulo;Frei Paulo;49514000;SE;0;M;0
8791;Gararu;Gararu;49830000;SE;0;M;0
8792;General Maynard;General Maynard;49750000;SE;0;M;0
8793;Graccho Cardoso;Graccho Cardoso;49860000;SE;0;M;0
8794;Ilha das Flores;Ilha das Flores;49990000;SE;0;M;0
8795;Indiaroba;Indiaroba;49250000;SE;0;M;0
8796;Itabaiana;Itabaiana;49500000;SE;0;M;0
8797;Itabaianinha;Itabaianinha;49290000;SE;0;M;0
8798;Itabi;Itabi;49870000;SE;0;M;0
8799;Itaporanga D'Ajuda;Itaporanga D'Ajuda;49120000;SE;0;M;0
8800;Japaratuba;Japaratuba;49960000;SE;0;M;0
8801;Japoatã;Japoatã;49950000;SE;0;M;0
8802;Lagarto;Lagarto;49400000;SE;0;M;0
8803;Lagoa Funda;Lagoa Funda (Gararu);49835000;SE;0;D;8791
8804;Laranjeiras;Laranjeiras;49170000;SE;0;M;0
8805;Macambira;Macambira;49565000;SE;0;M;0
8806;Malhada dos Bois;Malhada dos Bois;49940000;SE;0;M;0
8807;Malhador;Malhador;49570000;SE;0;M;0
8808;Maruim;Maruim;49770000;SE;0;M;0
8809;Miranda;Miranda (Capela);49702000;SE;0;D;8781
8810;Moita Bonita;Moita Bonita;49560000;SE;0;M;0
8811;Monte Alegre de Sergipe;Monte Alegre de Sergipe;49690000;SE;0;M;0
8812;Mosqueiro;Mosqueiro (Aracaju);49099700;SE;0;P;8770
8813;Muribeca;Muribeca;49780000;SE;0;M;0
8814;Neópolis;Neópolis;49980000;SE;0;M;0
8815;Nossa Senhora Aparecida;Nossa Senhora Aparecida;49540000;SE;0;M;0
8816;Nossa Senhora da Glória;Nossa Senhora da Glória;49680000;SE;0;M;0
8817;Nossa Senhora das Dores;Nossa Senhora das Dores;49600000;SE;0;M;0
8818;Nossa Senhora de Lourdes;Nossa Senhora de Lourdes;49890000;SE;0;M;0
8819;Nossa Senhora do Socorro;Nossa Senhora do Socorro;49160000;SE;0;M;0
8820;Pacatuba;Pacatuba;49970000;SE;0;M;0
8821;Palmares;Palmares (Riachão do Dantas);49325000;SE;0;D;8831
8822;Pedra Mole;Pedra Mole;49512000;SE;0;M;0
8823;Pedras;Pedras (Capela);49704000;SE;0;D;8781
8824;Pedrinhas;Pedrinhas;49350000;SE;0;M;0
8825;Pinhão;Pinhão;49517000;SE;0;M;0
8826;Pirambu;Pirambu;49190000;SE;0;M;0
8827;Poço Redondo;Poço Redondo;49810000;SE;0;M;0
8828;Poço Verde;Poço Verde;49490000;SE;0;M;0
8829;Porto da Folha;Porto da Folha;49800000;SE;0;M;0
8830;Propriá;Propriá;49900000;SE;0;M;0
8831;Riachão do Dantas;Riachão do Dantas;49320000;SE;0;M;0
8832;Riachuelo;Riachuelo;49130000;SE;0;M;0
8833;Ribeirópolis;Ribeirópolis;49530000;SE;0;M;0
8834;Rosário do Catete;Rosário do Catete;49760000;SE;0;M;0
8835;Salgado;Salgado;49390000;SE;0;M;0
8836;Samambaia;Samambaia (Tobias Barreto);49310000;SE;0;D;8850
8837;Santa Luzia do Itanhy;Santa Luzia do Itanhy;49230000;SE;0;M;0
8838;Santa Rosa de Lima;Santa Rosa de Lima;49640000;SE;0;M;0
8839;Santana do São Francisco;Santana do São Francisco;49985000;SE;0;M;0
8840;Santo Amaro das Brotas;Santo Amaro das Brotas;49180000;SE;0;M;0
8841;São Cristóvão;São Cristóvão;49100000;SE;0;M;0
8842;São Domingos;São Domingos;49525000;SE;0;M;0
8843;São Francisco;São Francisco;49945000;SE;0;M;0
8844;São José;São José (Aracaju);49099000;SE;0;P;8770
8845;São Mateus da Palestina;São Mateus da Palestina (Gararu);49840000;SE;0;D;8791
8846;São Miguel do Aleixo;São Miguel do Aleixo;49535000;SE;0;M;0
8847;Simão Dias;Simão Dias;49480000;SE;0;M;0
8848;Siriri;Siriri;49630000;SE;0;M;0
8849;Telha;Telha;49910000;SE;0;M;0
8850;Tobias Barreto;Tobias Barreto;49300000;SE;0;M;0
8851;Tomar do Geru;Tomar do Geru;49280000;SE;0;M;0
8852;Umbaúba;Umbaúba;49260000;SE;0;M;0
8853;Adamantina;Adamantina;17800000;SP;0;M;0
8854;Adolfo;Adolfo;15230000;SP;0;M;0
8855;Agisse;Agisse (Rancharia);19610000;SP;0;D;9544
8856;Água Vermelha;Água Vermelha (São Carlos);13578000;SP;0;D;9643
8857;Aguaí;Aguaí;13860000;SP;0;M;0
8858;Águas da Prata;Águas da Prata;13890000;SP;0;M;0
8859;Águas de Lindóia;Águas de Lindóia;13940000;SP;0;M;0
8860;Águas de Santa Bárbara;Águas de Santa Bárbara;18770000;SP;0;M;0
8861;Águas de São Pedro;Águas de São Pedro;13525000;SP;0;M;0
8862;Agudos;Agudos;17120000;SP;0;M;0
8863;Agulha;Agulha (Fernando Prestes);15945000;SP;0;D;9135
8864;Ajapi;Ajapi (Rio Claro);13508000;SP;0;D;9566
8865;Alambari;Alambari;18220000;SP;0;M;0
8866;Alberto Moreira;Alberto Moreira (Barretos);14788000;SP;0;D;8954
8867;Aldeia;Aldeia (Barueri);;SP;2;D;8956
8868;Aldeia de Carapicuíba;Aldeia de Carapicuíba (Carapicuíba);;SP;2;D;9044
8869;Alfredo Guedes;Alfredo Guedes (Lençóis Paulista);18688000;SP;0;D;9316
8870;Alfredo Marcondes;Alfredo Marcondes;19180000;SP;0;M;0
8871;Altair;Altair;15430000;SP;0;M;0
8872;Altinópolis;Altinópolis;14350000;SP;0;M;0
8873;Alto Alegre;Alto Alegre;16310000;SP;0;M;0
8874;Alto Porã;Alto Porã (Pedregulho);14480000;SP;0;D;9472
8875;Alumínio;Alumínio;18125000;SP;0;M;0
8876;Álvares Florence;Álvares Florence;15540000;SP;0;M;0
8877;Álvares Machado;Álvares Machado;19160000;SP;0;M;0
8878;Álvaro de Carvalho;Álvaro de Carvalho;17410000;SP;0;M;0
8879;Alvinlândia;Alvinlândia;17430000;SP;0;M;0
8880;Amadeu Amaral;Amadeu Amaral (Marília);17530000;SP;0;D;9348
8881;Amandaba;Amandaba (Mirandópolis);16820000;SP;0;D;9364
8882;Ameliópolis;Ameliópolis (Presidente Prudente);19140000;SP;0;D;9532
8883;Americana;Americana;;SP;1;M;0
8884;Américo Brasiliense;Américo Brasiliense;14820000;SP;0;M;0
8885;Américo de Campos;Américo de Campos;15550000;SP;0;M;0
8886;Amparo;Amparo;;SP;1;M;0
8887;Ana Dias;Ana Dias (Itariri);11770000;SP;0;D;9253
8888;Analândia;Analândia;13550000;SP;0;M;0
8889;Anápolis;Anápolis (Iacri);17685000;SP;0;D;9191
8890;Andes;Andes (Bebedouro);14715000;SP;0;P;8962
8891;Andradina;Andradina;;SP;1;M;0
8892;Angatuba;Angatuba;18240000;SP;0;M;0
8893;Anhembi;Anhembi;18620000;SP;0;M;0
8894;Anhumas;Anhumas;19580000;SP;0;M;0
8895;Anhumas;Anhumas (Piracicaba);13435000;SP;0;D;9493
8896;Aparecida;Aparecida;12570000;SP;0;M;0
8897;Aparecida D'Oeste;Aparecida D'Oeste;15735000;SP;0;M;0
8898;Aparecida de Monte Alto;Aparecida de Monte Alto (Monte Alto);15915000;SP;0;D;9377
8899;Aparecida de São Manuel;Aparecida de São Manuel (São Manuel);18655000;SP;0;D;9665
8900;Aparecida do Bonito;Aparecida do Bonito (Santa Rita D'Oeste);15783000;SP;0;D;9615
8901;Apiaí;Apiaí;18320000;SP;0;M;0
8902;Apiaí-Mirim;Apiaí-Mirim (Capão Bonito);18309000;SP;0;D;9037
8903;Arabela;Arabela (Ouro Verde);17925000;SP;0;D;9437
8904;Aracaçu;Aracaçu (Buri);18295000;SP;0;D;9000
8905;Araçaíba;Araçaíba (Apiaí);18323000;SP;0;D;8901
8906;Araçariguama;Araçariguama;18147000;SP;0;M;0
8907;Araçatuba;Araçatuba;;SP;1;M;0
8908;Araçoiaba da Serra;Araçoiaba da Serra;18190000;SP;0;M;0
8909;Aramina;Aramina;14550000;SP;0;M;0
8910;Arandu;Arandu;18710000;SP;0;M;0
8911;Arapeí;Arapeí;12870000;SP;0;M;0
8912;Araraquara;Araraquara;;SP;1;M;0
8913;Araras;Araras;;SP;1;M;0
8914;Araxás;Araxás (Presidente Bernardes);19310000;SP;0;D;9530
8915;Arcadas;Arcadas (Amparo);;SP;2;D;8886
8916;Arco-Íris;Arco-Íris;17630000;SP;0;M;0
8917;Arealva;Arealva;17160000;SP;0;M;0
8918;Areias;Areias;12820000;SP;0;M;0
8919;Areiópolis;Areiópolis;18670000;SP;0;M;0
8920;Ariranha;Ariranha;15960000;SP;0;M;0
8921;Ariri;Ariri (Cananéia);11995000;SP;0;D;9030
8922;Artemis;Artemis (Piracicaba);13432000;SP;0;D;9493
8923;Artur Nogueira;Artur Nogueira;13160000;SP;0;M;0
8924;Arujá;Arujá;07400000;SP;0;M;0
8925;Aspásia;Aspásia;15763000;SP;0;M;0
8926;Assis;Assis;;SP;1;M;0
8927;Assistência;Assistência (Rio Claro);13509000;SP;0;D;9566
8928;Atibaia;Atibaia;;SP;1;M;0
8929;Atlântida;Atlântida (Flórida Paulista);17840000;SP;0;D;9142
8930;Auriflama;Auriflama;15350000;SP;0;M;0
8931;Avaí;Avaí;16680000;SP;0;M;0
8932;Avanhandava;Avanhandava;16360000;SP;0;M;0
8933;Avaré;Avaré;;SP;1;M;0
8934;Avencas;Avencas (Marília);17532000;SP;0;D;9348
8935;Bacaetava;Bacaetava (Iperó);18565000;SP;0;D;9222
8936;Bacuriti;Bacuriti (Cafelândia);16520000;SP;0;D;9009
8937;Bady Bassitt;Bady Bassitt;15115000;SP;0;M;0
8938;Baguaçu;Baguaçu (Olímpia);15405000;SP;0;D;9425
8939;Bairro Alto;Bairro Alto (Natividade da Serra);12190000;SP;0;D;9395
8940;Balbinos;Balbinos;16640000;SP;0;M;0
8941;Bálsamo;Bálsamo;15140000;SP;0;M;0
8942;Bananal;Bananal;12850000;SP;0;M;0
8943;Bandeirantes D'Oeste;Bandeirantes D'Oeste (Sud Mennucci);15367000;SP;0;D;9698
8944;Barão Ataliba Nogueira;Barão Ataliba Nogueira (Itapira);13986000;SP;0;D;9244
8945;Barão de Antonina;Barão de Antonina;18490000;SP;0;M;0
8946;Barão de Geraldo;Barão de Geraldo (Campinas);;SP;2;D;9025
8947;Barbosa;Barbosa;16350000;SP;0;M;0
8948;Bariri;Bariri;17250000;SP;0;M;0
8949;Barra Bonita;Barra Bonita;17340000;SP;0;M;0
8950;Barra do Chapéu;Barra do Chapéu;18325000;SP;0;M;0
8951;Barra do Turvo;Barra do Turvo;11955000;SP;0;M;0
8952;Barra Dourada;Barra Dourada (Neves Paulista);15125000;SP;0;D;9397
8953;Barrânia;Barrânia (Caconde);13775000;SP;0;D;9008
8954;Barretos;Barretos;;SP;1;M;0
8955;Barrinha;Barrinha;14860000;SP;0;M;0
8956;Barueri;Barueri;;SP;1;M;0
8957;Bastos;Bastos;17690000;SP;0;M;0
8958;Batatais;Batatais;14300000;SP;0;M;0
8959;Batatuba;Batatuba (Piracaia);12975000;SP;0;D;9492
8960;Batista Botelho;Batista Botelho (Óleo);18794000;SP;0;D;9424
8961;Bauru;Bauru;;SP;1;M;0
8962;Bebedouro;Bebedouro;;SP;1;M;0
8963;Bela Floresta;Bela Floresta (Pereira Barreto);15374000;SP;0;D;9478
8964;Bela Vista São-Carlense;Bela Vista São-Carlense (São Carlos);;SP;2;D;9643
8965;Bento de Abreu;Bento de Abreu;16790000;SP;0;M;0
8966;Bernardino de Campos;Bernardino de Campos;18960000;SP;0;M;0
8967;Bertioga;Bertioga;11250000;SP;0;M;0
8968;Bilac;Bilac;16210000;SP;0;M;0
8969;Birigüi;Birigüi;;SP;1;M;0
8970;Biritiba-Mirim;Biritiba-Mirim;08940000;SP;0;M;0
8971;Biritiba-Ussu;Biritiba-Ussu (Mogi das Cruzes);08890000;SP;0;D;9369
8972;Boa Esperança do Sul;Boa Esperança do Sul;14930000;SP;0;M;0
8973;Boa Vista dos Andradas;Boa Vista dos Andradas (Álvares Florence);15545000;SP;0;D;8876
8974;Boa Vista Paulista;Boa Vista Paulista (Suzano);;SP;2;D;9703
8975;Bocaina;Bocaina;17240000;SP;0;M;0
8976;Bofete;Bofete;18590000;SP;0;M;0
8977;Boituva;Boituva;18550000;SP;0;M;0
8978;Bom Fim do Bom Jesus;Bom Fim do Bom Jesus (Cabreúva);13319000;SP;0;D;9004
8979;Bom Jesus dos Perdões;Bom Jesus dos Perdões;12955000;SP;0;M;0
8980;Bom Retiro da Esperança;Bom Retiro da Esperança (Angatuba);18243000;SP;0;D;8892
8981;Bom Sucesso de Itararé;Bom Sucesso de Itararé;18475000;SP;0;M;0
8982;Bonfim Paulista;Bonfim Paulista (Ribeirão Preto);14110000;SP;0;D;9560
8983;Borá;Borá;19740000;SP;0;M;0
8984;Boracéia;Boracéia;17270000;SP;0;M;0
8985;Borborema;Borborema;14955000;SP;0;M;0
8986;Borebi;Borebi;18675000;SP;0;M;0
8987;Botafogo;Botafogo (Bebedouro);14718000;SP;0;D;8962
8988;Botelho;Botelho (Santa Adélia);15953000;SP;0;D;9592
8989;Botucatu;Botucatu;;SP;1;M;0
8990;Botujuru;Botujuru (Campo Limpo Paulista);;SP;2;D;9026
8991;Braço;Braço (Eldorado);11980000;SP;0;D;9108
8992;Bragança Paulista;Bragança Paulista;;SP;1;M;0
8993;Brás Cubas;Brás Cubas (Mogi das Cruzes);;SP;2;D;9369
8994;Brasitânia;Brasitânia (Fernandópolis);15617000;SP;0;D;9136
8995;Braúna;Braúna;16290000;SP;0;M;0
8996;Brejo Alegre;Brejo Alegre;16265000;SP;0;M;0
8997;Brodowski;Brodowski;14340000;SP;0;M;0
8998;Brotas;Brotas;17380000;SP;0;M;0
8999;Bueno de Andrada;Bueno de Andrada (Araraquara);14812000;SP;0;D;8912
9000;Buri;Buri;18290000;SP;0;M;0
9001;Buritama;Buritama;15290000;SP;0;M;0
9002;Buritizal;Buritizal;14570000;SP;0;M;0
9003;Cabrália Paulista;Cabrália Paulista;17480000;SP;0;M;0
9004;Cabreúva;Cabreúva;13315000;SP;0;M;0
9005;Caçapava;Caçapava;;SP;1;M;0
9006;Cachoeira de Emas;Cachoeira de Emas (Pirassununga);13645000;SP;0;D;9501
9007;Cachoeira Paulista;Cachoeira Paulista;12630000;SP;0;M;0
9008;Caconde;Caconde;13770000;SP;0;M;0
9009;Cafelândia;Cafelândia;16500000;SP;0;M;0
9010;Cafesópolis;Cafesópolis (Cafelândia);16530000;SP;0;D;9009
9011;Caiabu;Caiabu;19530000;SP;0;M;0
9012;Caibura;Caibura (Santos);11210000;SP;0;P;9636
9013;Caieiras;Caieiras;07700000;SP;0;M;0
9014;Caiuá;Caiuá;19450000;SP;0;M;0
9015;Cajamar;Cajamar;07750000;SP;0;M;0
9016;Cajati;Cajati;11950000;SP;0;M;0
9017;Cajobi;Cajobi;15410000;SP;0;M;0
9018;Cajuru;Cajuru;14240000;SP;0;M;0
9019;Cambaquara;Cambaquara (Ilhabela);11640000;SP;0;D;9214
9020;Cambaratiba;Cambaratiba (Ibitinga);14945000;SP;0;D;9197
9021;Campestrinho;Campestrinho (Divinolândia);13785000;SP;0;D;9097
9022;Campina de Fora;Campina de Fora (Ribeirão Branco);18434000;SP;0;D;9554
9023;Campina do Monte Alegre;Campina do Monte Alegre;18245000;SP;0;M;0
9024;Campinal;Campinal (Presidente Epitácio);19490000;SP;0;D;9531
9025;Campinas;Campinas;;SP;1;M;0
9026;Campo Limpo Paulista;Campo Limpo Paulista;;SP;1;M;0
9027;Campos de Cunha;Campos de Cunha (Cunha);12540000;SP;0;D;9090
9028;Campos do Jordão;Campos do Jordão;12460000;SP;0;M;0
9029;Campos Novos Paulista;Campos Novos Paulista;19960000;SP;0;M;0
9030;Cananéia;Cananéia;11990000;SP;0;M;0
9031;Canas;Canas;12615000;SP;0;M;0
9032;Candia;Candia (Pontal);14185000;SP;0;D;9513
9033;Cândido Mota;Cândido Mota;19880000;SP;0;M;0
9034;Cândido Rodrigues;Cândido Rodrigues;15930000;SP;0;M;0
9035;Canguera;Canguera (São Roque);18145000;SP;0;D;9671
9036;Canitar;Canitar;18990000;SP;0;M;0
9037;Capão Bonito;Capão Bonito;;SP;1;M;0
9038;Capela do Alto;Capela do Alto;18195000;SP;0;M;0
9039;Capivari;Capivari;13360000;SP;0;M;0
9040;Capivari da Mata;Capivari da Mata (Ituverava);14508000;SP;0;D;9262
9041;Caporanga;Caporanga (Santa Cruz do Rio Pardo);18915000;SP;0;D;9602
9042;Capuava;Capuava (Santo André);;SP;2;D;9625
9043;Caraguatatuba;Caraguatatuba;;SP;1;M;0
9044;Carapicuíba;Carapicuíba;;SP;1;M;0
9045;Cardeal;Cardeal (Elias Fausto);13355000;SP;0;D;9110
9046;Cardoso;Cardoso;15570000;SP;0;M;0
9047;Cardoso;Cardoso (Itajobi);15843000;SP;0;D;9235
9048;Caruara;Caruara (Santos);11200000;SP;0;P;9636
9049;Casa Branca;Casa Branca;13700000;SP;0;M;0
9050;Cássia dos Coqueiros;Cássia dos Coqueiros;14260000;SP;0;M;0
9051;Castilho;Castilho;16920000;SP;0;M;0
9052;Catanduva;Catanduva;;SP;1;M;0
9053;Catiguá;Catiguá;15870000;SP;0;M;0
9054;Catucaba;Catucaba (São Luiz do Paraitinga);12150000;SP;0;D;9663
9055;Caucaia do Alto;Caucaia do Alto (Cotia);;SP;2;D;9082
9056;Cedral;Cedral;15895000;SP;0;M;0
9057;Cerqueira César;Cerqueira César;18760000;SP;0;M;0
9058;Cerquilho;Cerquilho;18520000;SP;0;M;0
9059;Cesário Lange;Cesário Lange;18285000;SP;0;M;0
9060;Cezar de Souza;Cezar de Souza (Mogi das Cruzes);;SP;2;D;9369
9061;Charqueada;Charqueada;13515000;SP;0;M;0
9062;Chavantes;Chavantes;18970000;SP;0;M;0
9063;Cipó-Guaçu;Cipó-Guaçu (Embu-Guaçu);06930000;SP;0;D;9114
9064;Clarinia;Clarinia (Santa Cruz do Rio Pardo);18905000;SP;0;D;9602
9065;Clementina;Clementina;16250000;SP;0;M;0
9066;Cocaes;Cocaes (Sarapuí);18227000;SP;0;D;9680
9067;Colina;Colina;14770000;SP;0;M;0
9068;Colômbia;Colômbia;14795000;SP;0;M;0
9069;Conceição de Monte Alegre;Conceição de Monte Alegre (Paraguaçu Paulista);19710000;SP;0;D;9447
9070;Conchal;Conchal;13835000;SP;0;M;0
9071;Conchas;Conchas;18570000;SP;0;M;0
9072;Cordeirópolis;Cordeirópolis;13490000;SP;0;M;0
9073;Coroados;Coroados;16260000;SP;0;M;0
9074;Coronel Goulart;Coronel Goulart (Álvares Machado);19165000;SP;0;D;8877
9075;Coronel Macedo;Coronel Macedo;18745000;SP;0;M;0
9076;Corredeira;Corredeira (Pirajuí);16610000;SP;0;D;9495
9077;Córrego Rico;Córrego Rico (Jaboticabal);14896000;SP;0;D;9265
9078;Corumbataí;Corumbataí;13540000;SP;0;M;0
9079;Cosmópolis;Cosmópolis;13150000;SP;0;M;0
9080;Cosmorama;Cosmorama;15530000;SP;0;M;0
9081;Costa Machado;Costa Machado (Mirante do Paranapanema);19265000;SP;0;D;9365
9082;Cotia;Cotia;;SP;1;M;0
9083;Cravinhos;Cravinhos;14140000;SP;0;M;0
9084;Cristais Paulista;Cristais Paulista;14460000;SP;0;M;0
9085;Cruz das Posses;Cruz das Posses (Sertãozinho);14179000;SP;0;D;9686
9086;Cruzália;Cruzália;19860000;SP;0;M;0
9087;Cruzeiro;Cruzeiro;;SP;1;M;0
9088;Cubatão;Cubatão;;SP;1;M;0
9089;Cuiabá Paulista;Cuiabá Paulista (Mirante do Paranapanema);19270000;SP;0;D;9365
9090;Cunha;Cunha;12530000;SP;0;M;0
9091;Curupá;Curupá (Tabatinga);14915000;SP;0;D;9706
9092;Dalas;Dalas (Palmeira D'Oeste);15725000;SP;0;D;9443
9093;Descalvado;Descalvado;13690000;SP;0;M;0
9094;Diadema;Diadema;;SP;1;M;0
9095;Dirce Reis;Dirce Reis;15715000;SP;0;M;0
9096;Dirceu;Dirceu (Marília);17537000;SP;0;D;9348
